Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9
50,0,22.7,41.4,21.1,42.53,23.4266666666667,39.7,22.7,39.4666666666667,20.89,56.6333333333333,12.2266666666667,31.4266666666667,21.29,36.29,24.0,47.1057142857143,20.7,42.79
50,0,22.7,41.363333333333294,21.033333333333296,42.53,23.39,39.7,22.6,39.5,20.823333333333295,56.0266666666667,11.9633333333333,33.2933333333333,21.29,36.29,24.0,47.2,20.7,42.863333333333294
40,0,22.7,41.29,20.963333333333296,42.6266666666667,23.39,39.7,22.6,39.5,20.823333333333295,55.6333333333333,11.83,34.2333333333333,21.29,36.4,23.9685714285714,47.2257142857143,20.7,42.933333333333294
60,10,22.7,41.345,20.89,42.7,23.39,39.73,22.6,39.53,20.79,55.19333333333329,11.6266666666667,36.96,21.277142857142895,36.384285714285696,23.89,47.4,20.7,43.0
60,0,22.6666666666667,41.363333333333294,20.8566666666667,42.863333333333294,23.39,39.79,22.6,39.59,20.79,54.8,11.4266666666667,38.16666666666669,21.254,36.376,23.8042857142857,47.3057142857143,20.7,43.09
60,0,22.6,41.29,20.79,42.863333333333294,23.39,39.79,22.6,39.59,20.79,54.56,11.2633333333333,39.56,21.264285714285695,36.47142857142861,23.772,47.29,20.7,43.1633333333333
50,0,22.6,41.29,20.76,43.0,23.39,39.79,22.533333333333296,39.6633333333333,20.79,54.3,11.0633333333333,41.6333333333333,21.29,36.5,23.7,47.3685714285714,20.7,43.23
60,0,22.6,41.29,20.7,43.06,23.39,39.79,22.6,39.7,20.79,54.06,10.86,45.0,21.29,36.577142857142896,23.7,47.634,20.7,43.363333333333294
50,0,22.6,41.4,20.7,43.23,23.39,39.79,22.533333333333296,39.76,20.79,53.933333333333294,10.7266666666667,48.26,21.272,36.572,23.6714285714286,47.9385714285714,20.7,43.433333333333294
50,0,22.533333333333296,41.4,20.6333333333333,43.29,23.39,39.79,22.5,39.79,20.79,53.723333333333294,10.55,50.69,21.2,36.564285714285695,23.64,48.134,20.7,43.5
50,0,22.5,41.5,20.6,43.433333333333294,23.39,39.73,22.5,39.863333333333294,20.73,53.53,10.39,51.9666666666667,21.2,36.59,23.6,48.09,20.7,43.59
50,0,22.5,41.5,20.533333333333296,43.56,23.39,39.79,22.5,39.9,20.7,53.363333333333294,10.33,52.83333333333329,21.2,36.65875,23.6,48.2,20.7,43.6633333333333
50,0,22.5,41.59,20.5,43.7,23.39,39.79,22.5,39.975,20.7,53.29,10.2633333333333,53.793333333333294,21.2,36.7,23.542857142857095,48.3414285714286,20.7,43.8266666666667
40,10,22.5,41.59,20.4266666666667,43.76,23.5,39.933333333333294,22.5,40.06,20.7,53.1633333333333,10.19,54.7333333333333,21.2,36.718,23.5,48.696,20.7,43.9
70,0,22.5,41.7,20.39,43.933333333333294,23.5,40.0,22.5,40.1266666666667,20.7,53.09,10.16,55.6566666666667,21.2,36.79,23.5,48.9971428571429,20.7,44.03
50,0,22.4266666666667,41.6266666666667,20.39,44.06,23.5,40.0,22.5,40.2,20.7,52.9666666666667,10.1,56.1966666666667,21.2,36.9,23.5,49.374,20.7,44.09
50,0,22.39,41.7,20.3566666666667,44.1566666666667,23.5,40.0,22.39,40.1266666666667,20.7,52.9,10.1,56.7666666666667,21.2257142857143,36.9285714285714,23.5,49.64,20.7,44.23
60,0,22.39,41.76,20.29,44.3175,23.6,39.9,22.39,40.2,20.7,52.745,10.0333333333333,56.9666666666667,21.2,36.96,23.5,49.678,20.7,44.3175
60,0,22.3566666666667,41.79,20.29,44.4666666666667,23.6,40.0,22.39,40.2,20.7,52.6633333333333,10.0,57.463333333333296,21.2,37.0,23.4685714285714,49.5357142857143,20.7,44.4666666666667
40,0,22.3566666666667,41.863333333333294,20.26,44.5,23.6666666666667,40.06,22.39,40.26,20.7,52.59,10.0,57.863333333333294,21.2,37.0,23.434,49.334,20.7,44.53
50,0,22.29,41.9,20.2,44.56,23.6333333333333,40.03,22.39,40.29,20.6666666666667,52.4666666666667,9.963333333333328,58.5666666666667,21.2,37.0514285714286,23.4685714285714,49.212857142857104,20.7,44.59
50,0,22.29,41.9,20.2,44.7,23.6333333333333,40.03,22.39,40.29,20.6666666666667,52.4,9.89,59.0933333333333,21.2,37.09,23.478,48.994,20.7,44.7
50,0,22.29,42.0,20.1333333333333,44.76,23.6,40.0,22.3566666666667,40.4,20.7,52.363333333333294,9.89,59.6566666666667,21.2,37.09,23.39,48.7257142857143,20.7,44.7
40,0,22.2675,41.975,20.1,44.933333333333294,23.6666666666667,40.06,22.29,40.4666666666667,20.7,52.29,9.89,59.863333333333294,21.2,37.156,23.39,48.6725,20.7,44.9
70,0,22.2,41.9666666666667,20.1,45.0,23.6666666666667,40.06,22.29,40.5,20.6,52.1633333333333,9.89,60.2666666666667,21.2,37.18428571428569,23.39,48.5,20.7,44.9666666666667
60,0,22.2,42.03,20.066666666666695,45.0,23.6,40.0,22.29,40.5,20.6,52.09,9.89,60.4,21.2,37.2,23.3042857142857,48.44285714285711,20.7,45.03
60,0,22.2,42.09,20.0,45.06,23.6333333333333,40.1266666666667,22.29,40.5,20.6,52.06,9.8,60.745,21.2,37.2257142857143,23.29,48.4,20.76,45.09
50,0,22.2,42.1266666666667,20.0,45.1266666666667,23.7,40.2,22.29,40.56,20.6,52.0,9.83,61.0666666666667,21.2,37.29,23.29,48.4,20.7,45.2
60,0,22.2,42.2,19.9266666666667,45.26,23.7,40.09,22.29,40.59,20.6,52.0,9.89,61.26,21.2,37.29,23.29,48.4,20.7,45.26
40,0,22.1666666666667,42.2,19.963333333333296,45.3266666666667,23.7,40.09,22.29,40.59,20.6,51.933333333333294,9.89,61.3266666666667,21.16,37.312,23.2385714285714,48.4128571428571,20.76,45.4
50,0,22.1,42.26,19.89,45.4,23.7,40.09,22.29,40.6266666666667,20.6,51.9,9.89,61.4,21.2,37.4,23.2,48.334,20.7,45.4
50,0,22.1,42.29,19.8566666666667,45.4666666666667,23.7,40.09,22.2225,40.6175,20.6,51.9,9.89,61.363333333333294,21.1,37.4,23.2,48.2642857142857,20.73,45.433333333333294
50,0,22.033333333333296,42.29,19.79,45.4666666666667,23.7,40.09,22.2,40.59,20.6,51.863333333333294,9.83,61.23,21.1285714285714,37.4,23.2,48.156,20.73,45.5
40,0,22.066666666666695,42.363333333333294,19.79,45.53,23.7,40.09,22.2,40.59,20.6,51.79,9.66,61.0266666666667,21.1,37.44,23.1857142857143,48.0385714285714,20.79,45.53
60,0,22.0,42.29,19.79,45.59,23.7,40.2,22.2,40.59,20.566666666666695,51.79,9.533333333333328,60.9,21.1,37.4,23.12,48.0,20.79,45.59
50,0,22.0,42.3266666666667,19.79,45.59,23.7,40.2,22.2,40.59,20.5,51.73,9.39,60.963333333333296,21.1,37.4,23.1285714285714,48.064285714285695,20.79,45.6266666666667
60,0,22.0,42.4,19.79,45.59,23.7,40.2,22.2,40.59,20.6,51.7,9.39,61.223333333333294,21.1,37.4142857142857,23.1,48.134,20.79,45.7225
50,0,22.0,42.4,19.7,45.7,23.7,40.1633333333333,22.2,40.6266666666667,20.566666666666695,51.59,9.42666666666667,61.463333333333296,21.1,37.4375,23.1,48.2,20.79,45.79
60,0,21.9266666666667,42.4,19.7,45.7,23.76,40.1633333333333,22.2,40.6266666666667,20.5,51.59,9.5,61.59,21.1,37.5,23.1,48.2,20.79,45.79
60,0,21.89,42.4,19.7,45.76,23.79,40.09,22.1666666666667,40.7,20.533333333333296,51.59,9.6,61.7,21.1,37.4571428571429,23.1,48.1685714285714,20.79,45.79
50,0,21.89,42.4666666666667,19.7,45.8266666666667,23.79,40.09,22.1,40.7,20.533333333333296,51.53,9.6,61.83333333333329,21.1,37.5,23.1,48.054,20.79,45.8266666666667
50,0,21.89,42.5,19.6333333333333,45.8266666666667,23.79,40.09,22.1,40.7,20.5,51.5,9.69,62.0,21.1,37.5,23.1,48.0257142857143,20.79,45.9
50,0,21.89,42.5,19.6,45.79,23.79,40.09,22.1,40.7,20.5,51.5,9.76333333333333,62.0,21.1,37.5,23.1,48.0,20.79,45.9666666666667
50,0,21.89,42.5,19.6,45.863333333333294,23.76,40.09,22.1,40.73,20.5,51.4666666666667,9.8,61.9,21.1,37.5,23.0571428571429,47.9571428571429,20.79,45.9666666666667
50,0,21.89,42.5,19.6,45.9,23.76,40.09,22.1,40.79,20.5,51.4,9.7725,61.8725,21.1,37.5,23.06,47.916,20.79,46.0
50,0,21.823333333333295,42.5,19.6,45.9,23.73,40.2,22.1,40.79,20.5,51.363333333333294,9.69,61.79,21.1,37.5128571428571,23.0,47.79,20.79,46.0
70,0,21.79,42.5,19.566666666666695,46.0,23.79,40.2,22.1,40.79,20.5,51.29,9.69,61.79,21.08,37.572,23.0,47.79,20.79,46.09666666666671
90,0,21.79,42.5,19.5,46.0,23.73,40.09,22.066666666666695,40.76,20.5,51.29,9.69,61.863333333333294,21.0714285714286,37.5,23.0,47.79,20.79,46.43
640,0,21.79,42.73,19.5,46.1566666666667,23.73,40.09,22.066666666666695,40.76,20.5,51.29,9.69,61.9,21.06,37.554,23.0,47.79,20.79,46.26
650,0,21.79,42.93,19.5,46.43,23.7,40.0666666666667,22.066666666666695,40.79,20.5,51.26,9.76333333333333,61.9,21.0857142857143,37.5514285714286,23.0,47.6628571428571,20.79,46.2
290,0,21.89,43.823333333333295,19.5,46.9266666666667,23.8266666666667,40.793333333333294,22.0,40.812,20.5,51.26,9.8,61.8266666666667,21.08,37.572,22.98625,47.25875,20.79,46.5266666666667
270,10,21.89,44.5633333333333,19.566666666666695,47.4,24.066666666666695,41.83,22.0,40.9,20.5,51.29,9.8,61.8755555555556,21.0285714285714,37.5257142857143,22.934,46.958,20.79,46.3266666666667
290,0,21.89,44.86,19.6,47.963333333333296,24.3266666666667,42.2966666666667,22.0,41.09,20.5,51.29,9.83,61.79,21.0,37.5,22.89,46.7642857142857,20.79,46.1633333333333
480,0,21.963333333333296,45.06,19.6,48.223333333333294,24.566666666666695,42.4666666666667,22.0,41.145,20.4266666666667,51.3266666666667,9.89,61.745,21.042857142857095,37.5385714285714,22.89,46.554,20.79,46.03
490,30,22.0,45.4266666666667,19.6,48.5666666666667,24.76,42.2666666666667,22.0,41.3266666666667,20.5,51.3266666666667,10.0,61.43,21.04,37.536,22.875714285714295,46.3385714285714,20.79,45.9
220,20,22.0,45.3666666666667,19.6,48.83333333333329,25.0,42.1333333333333,22.0,41.6,20.5,51.4,10.0,61.29,21.0285714285714,37.5257142857143,22.79,46.134,20.79,45.9
120,10,22.0,45.1633333333333,19.6,49.045,25.1,41.65,22.04,41.856,20.5,51.4,10.0,60.85,21.0,37.5,22.79,46.0257142857143,20.79,46.16
90,0,22.066666666666695,45.03,19.7,48.93,25.2,40.9266666666667,22.1,42.25,20.5,51.4,10.0833333333333,60.6333333333333,21.0,37.4857142857143,22.79,45.79,20.79,46.5
70,0,22.0,44.7,19.7,48.79,25.1666666666667,40.59,22.1,42.29,20.4266666666667,51.3266666666667,10.1,60.4133333333333,21.0,37.46,22.79,45.7228571428571,20.79,46.433333333333294
90,0,22.0,44.6266666666667,19.7,48.6633333333333,25.033333333333296,40.53,22.1,42.1633333333333,20.4266666666667,51.3266666666667,10.16,60.1266666666667,21.0,37.5,22.79,45.572,20.79,46.363333333333294
140,0,22.066666666666695,44.6333333333333,19.7,48.53,25.0,40.363333333333294,22.1,42.03,20.463333333333296,51.33333333333329,10.3225,59.9425,21.0,37.4,22.7257142857143,45.47142857142861,20.79,46.23
640,0,22.0,44.5,19.7,48.5,24.9266666666667,40.29,22.1,41.9666666666667,20.39,51.2,10.4633333333333,59.56,21.0,37.44285714285711,22.7,45.29,20.79,46.1633333333333
490,0,22.1,44.995,19.76,48.6333333333333,24.8566666666667,40.5666666666667,22.1,41.8266666666667,20.463333333333296,51.1633333333333,10.79,58.345,21.0,37.44,22.7,45.29,20.79,46.1633333333333
350,0,22.1333333333333,45.5666666666667,19.9266666666667,49.09,24.8566666666667,40.83333333333329,22.1,41.79,20.463333333333296,51.1633333333333,11.2566666666667,56.76,21.0,37.4,22.7,45.272,20.823333333333295,46.2
260,0,22.2,45.76,20.0,49.1633333333333,25.0,40.8266666666667,22.1,41.73,20.5,51.2,11.4633333333333,54.7,21.0285714285714,37.4,22.7,45.1685714285714,20.823333333333295,46.1266666666667
530,0,22.29,46.03,20.033333333333296,49.3266666666667,25.066666666666695,40.9,22.1,41.656,20.5,51.26,11.525,52.0425,21.0,37.4,22.66,44.96,20.8566666666667,46.06
430,0,22.29,46.09,20.1,49.3266666666667,25.2,40.59,22.1,41.5236363636364,20.5,51.29,11.8,51.46,21.014285714285695,37.3528571428571,22.6,44.837142857142894,20.79,46.0
130,0,22.323333333333295,46.09,20.2,49.26,25.2,40.53,22.1,41.4666666666667,20.5,51.363333333333294,12.0,50.976,21.04,37.334,22.6,44.772,20.79,45.9666666666667
90,0,22.39,46.03,20.26,49.26,25.2,40.1633333333333,22.1,41.363333333333294,20.5,51.4,12.345,47.723333333333294,21.0714285714286,37.3685714285714,22.6,44.7,20.79,45.9666666666667
70,0,22.39,45.723333333333294,20.29,49.06,25.2,39.89,22.1,41.29,20.5,51.4,12.345,45.595,21.0,37.29,22.6,44.59,20.8566666666667,45.9666666666667
220,0,22.39,45.463333333333296,20.29,48.933333333333294,24.963333333333296,39.6633333333333,22.1,41.29,20.5,51.4,12.34,46.078,21.042857142857095,37.337142857142894,22.5714285714286,44.59,20.79,45.8266666666667
420,0,22.39,45.09,20.4266666666667,48.6,24.823333333333295,39.53,22.1,41.5633333333333,20.5,51.4,12.7,45.6566666666667,21.1,37.4,22.6,44.59,20.79,45.79
270,0,22.463333333333296,45.2966666666667,20.6333333333333,48.2666666666667,24.823333333333295,39.9933333333333,22.1,41.76,20.5,51.4,13.3108333333333,40.9491666666667,21.1,37.3214285714286,22.5714285714286,44.59,20.79,45.79
270,0,22.533333333333296,46.16666666666671,20.823333333333295,47.59,24.963333333333296,40.5266666666667,22.1,41.9,20.5,51.4,13.2633333333333,39.1,21.1,37.29,22.56,44.5,20.79,45.7
280,0,22.7933333333333,48.293333333333294,20.89,47.9233333333333,25.1333333333333,40.9,22.2,41.79,20.5,51.363333333333294,13.3233333333333,40.433333333333294,21.066666666666695,37.26,22.5,44.4475,20.84,45.595
340,0,22.89,49.1566666666667,21.15,48.19,25.26,40.9,22.2,41.656,20.5,51.29,13.7933333333333,38.463333333333296,21.04,37.2,22.5,44.13888888888889,20.79,45.36
530,20,22.823333333333295,47.6233333333333,21.1,47.0266666666667,25.445,41.1,22.2,41.5666666666667,20.5,51.2,14.2,37.9966666666667,21.042857142857095,37.1371428571429,22.5,43.97142857142861,20.79,45.06
390,10,22.6666666666667,45.533333333333296,21.033333333333296,45.893333333333295,25.73,41.1233333333333,22.2,41.5,20.533333333333296,51.06,14.26,37.045,21.0,37.09,22.5,43.8085714285714,20.8566666666667,45.0
250,10,22.6,44.66666666666671,20.8566666666667,44.893333333333295,25.93,40.99,22.2,41.323,20.533333333333296,50.86,14.33,36.1633333333333,21.0277777777778,37.1205555555556,22.5,43.7,20.79,44.79
100,10,22.6,43.6233333333333,20.79,44.36,26.0,40.05666666666671,22.2,41.29,20.6,50.43,14.63,36.393333333333295,21.0777777777778,37.1755555555556,22.4755555555556,43.6066666666667,20.79,44.79
100,10,22.6,43.29,21.066666666666695,44.19333333333329,26.066666666666695,39.1966666666667,22.215,41.28,20.6,50.09666666666671,15.1633333333333,33.1333333333333,21.1,37.2,22.5,43.56,20.823333333333295,44.79
100,10,22.6,43.29,21.26,43.86,25.93,38.26333333333329,22.28,41.2188888888889,20.6,49.723333333333294,15.445,31.59,21.1,37.1371428571429,22.4685714285714,43.367142857142895,20.89,44.73
70,10,22.6,43.29,21.323333333333295,43.6633333333333,25.73,37.6566666666667,22.29,41.1266666666667,20.6,49.395,15.4266666666667,27.96,21.12,37.072,22.4214285714286,43.147142857142896,20.79,44.4666666666667
80,10,22.6,43.29,21.463333333333296,43.59,25.566666666666695,37.5,22.29,41.0294444444444,20.6,49.19333333333329,15.725,24.6133333333333,21.2,36.9375,22.5,43.036,20.79,44.4
60,10,22.6,43.223333333333294,21.533333333333296,43.223333333333294,25.4266666666667,37.56,22.29,40.8561111111111,20.6,48.9666666666667,15.8566666666667,23.28,21.2,36.7241666666667,22.5,42.856,20.89,44.43
80,10,22.6,43.223333333333294,21.6666666666667,43.09,25.3566666666667,37.7,22.323333333333295,40.7166666666667,20.6,48.8266666666667,16.03,21.4266666666667,21.2,36.564285714285695,22.4685714285714,42.6057142857143,20.89,44.29
100,10,22.6,43.4233333333333,21.7,42.63,25.23,37.6266666666667,22.323333333333295,40.565,20.6,48.6633333333333,16.03,19.166666666666696,21.254,36.356,22.434,42.418,20.89,44.223333333333294
70,10,22.6,42.89,21.566666666666695,41.83,25.2,37.5266666666667,22.3122222222222,40.4388888888889,20.6,48.53,15.7566666666667,19.4333333333333,21.2,36.19714285714289,22.437142857142895,42.3114285714286,20.89,44.03
70,10,22.566666666666695,42.2966666666667,21.4266666666667,41.1633333333333,25.1333333333333,37.19333333333329,22.3122222222222,40.345,20.6,48.363333333333294,15.83,19.156666666666695,21.2,36.072,22.39,41.96,20.89,43.79
70,20,22.5,41.963333333333296,21.5,41.03,25.0,36.863333333333294,22.2955555555556,40.20888888888889,20.6,48.23,15.89,17.89,21.2,35.9285714285714,22.39,41.77,20.89,43.79
70,10,22.5,41.933333333333294,21.533333333333296,41.0,24.9266666666667,36.73,22.351111111111095,40.1022222222222,20.6333333333333,47.9666666666667,16.1966666666667,16.63,21.29,35.856,22.412,41.572,20.8566666666667,44.0
60,10,22.5,42.06,21.6,40.933333333333294,24.8566666666667,36.79,22.351111111111095,40.0094444444444,20.6333333333333,47.7666666666667,16.4633333333333,14.2966666666667,21.29,35.6425,22.4685714285714,41.44,20.79,44.0
60,10,22.5,42.23,21.7,41.06,24.79,36.863333333333294,22.39,39.8805555555556,20.6,47.59,16.6,12.1566666666667,21.347142857142895,35.4828571428571,22.5,41.29,20.8566666666667,44.1633333333333
60,10,22.5,42.363333333333294,21.7,41.0,24.76,36.933333333333294,22.39,39.7488888888889,20.6,47.53,16.46,11.3566666666667,21.39,35.25,22.5,41.1057142857143,20.8566666666667,44.1633333333333
60,0,22.566666666666695,42.4666666666667,21.79,40.863333333333294,24.7,37.1333333333333,22.39,39.6266666666667,20.6333333333333,47.5,16.73,7.89333333333333,21.39,34.9971428571429,22.5,40.918,20.89,44.145
60,10,22.5,41.86,21.79,40.42,24.566666666666695,37.09,22.39,39.4922222222222,20.7,47.5,16.6633333333333,7.559999999999999,21.5,34.754,22.5,40.736,20.89,44.09
80,0,22.6,41.29,21.79,39.83,24.4266666666667,37.03,22.39,39.3046666666667,20.7,47.245,16.6966666666667,8.83333333333333,21.5,34.63,22.5,40.467142857142896,20.89,44.03
80,0,22.6,41.09666666666671,21.79,39.49,24.29,36.95,22.39,39.228888888888896,20.6333333333333,46.9666666666667,17.03,8.62666666666667,21.52,34.418,22.52,40.196,20.79,43.863333333333294
70,0,22.6,40.76,21.79,39.1566666666667,24.2,36.79,22.39,39.1266666666667,20.6333333333333,46.69333333333329,17.29,8.099999999999998,21.6,34.2257142857143,22.6,39.9285714285714,20.79,43.79
80,10,22.6,40.5,21.79,38.69333333333329,24.2,36.79,22.39,39.0294444444444,20.7,46.56,17.29,7.366666666666669,21.64,34.09,22.6,39.754,20.8566666666667,43.83333333333329
60,0,22.6,39.99,21.73,38.36,24.1,36.73,22.408333333333296,38.933333333333294,20.7,46.36,17.4633333333333,6.53,21.7,33.94,22.6857142857143,39.65,20.8566666666667,43.7
60,0,22.6,39.79,21.7,38.1633333333333,24.1,36.73,22.3961111111111,38.7472222222222,20.7,46.09,17.2675,4.8475,21.754,33.75,22.7,39.44,20.823333333333295,43.59
50,0,22.6,39.395,21.7,37.89,24.1,36.56,22.445,38.6572222222222,20.7,45.963333333333296,17.1666666666667,5.6,21.8185714285714,33.59,22.7,39.2957142857143,20.89,43.59
50,0,22.6,38.933333333333294,21.7,37.6633333333333,24.1666666666667,36.5,22.5,38.6277777777778,20.7,45.723333333333294,17.39,6.26666666666667,21.89,33.356,22.79,39.054,20.89,43.363333333333294
80,0,22.6,39.06,21.7,37.6633333333333,24.1,36.5,22.5,38.5022222222222,20.7,45.53,17.3233333333333,3.32666666666667,21.952857142857095,33.1628571428571,22.8042857142857,38.7814285714286,20.89,43.29
70,0,22.7,39.23,21.73,37.7,24.1,36.433333333333294,22.5,38.393888888888895,20.73,45.3266666666667,17.23,2.99666666666667,22.02,32.94,22.89,38.836,20.89,43.1633333333333
90,0,22.7,39.29,21.79,37.7,24.0,36.433333333333294,22.5,38.3572222222222,20.79,45.19333333333329,17.29,2.59,22.1,32.7957142857143,22.9214285714286,39.397142857142896,20.89,43.03
90,0,22.7,39.26,21.79,37.79,24.0,36.5,22.5,38.518333333333295,20.79,44.36,17.2,3.45666666666667,22.1,32.59,23.0,39.976,20.89,42.9
80,0,22.7,39.2,21.79,37.863333333333294,24.0,36.5,22.5,38.6022222222222,20.79,44.0266666666667,17.1333333333333,3.9966666666666706,22.1,32.5514285714286,23.0875,40.18625,20.89,42.8266666666667
90,0,22.7,39.23,21.79,38.0,24.066666666666695,36.6333333333333,22.5,38.5305555555556,20.79,44.09,17.2,4.99666666666667,22.1,32.572,23.1142857142857,40.34,20.963333333333296,42.79
80,0,22.7,39.29,21.79,38.06,24.1,36.79,22.5,38.345,20.79,44.09,17.26,4.19666666666667,22.1,32.5,23.16,40.4,20.89,42.73
80,0,22.7,39.7,21.79,38.09,24.1,36.863333333333294,22.5,38.1966666666667,20.79,44.06,17.3233333333333,5.06666666666667,22.06,32.4,23.2,40.4,20.89,42.7
80,0,22.7,39.7,21.79,38.09,24.1,37.0,22.5,38.09,20.79,43.933333333333294,17.4633333333333,4.4,22.0285714285714,32.4,23.29,40.5,20.89,42.7
80,0,22.7,39.6633333333333,21.79,38.1266666666667,24.1666666666667,37.06,22.5,38.1783333333333,20.79,43.9,17.3266666666667,4.96666666666667,22.0,32.4,23.29,40.5,20.89,42.59
70,0,22.6333333333333,39.6633333333333,21.79,38.26,24.1666666666667,37.2,22.5,38.4627777777778,20.79,43.8266666666667,16.9933333333333,6.89333333333333,22.0,32.4971428571429,23.35,40.576,20.89,42.5266666666667
70,0,22.6,39.7,21.745,38.45,24.1,37.26,22.5,38.6783333333333,20.89,43.863333333333294,16.6,10.1666666666667,22.0,32.94,23.39,40.7957142857143,20.89,42.4
80,0,22.6,39.76,21.7,38.73,24.1,37.345,22.5,38.9627777777778,20.9725,43.79,16.46,10.0333333333333,22.0,33.1142857142857,23.434,41.036,20.9266666666667,42.4
90,0,22.7,40.1266666666667,21.7,38.863333333333294,24.1,37.53,22.4877777777778,39.2655555555556,21.066666666666695,43.863333333333294,16.1333333333333,10.1266666666667,22.0,33.3114285714286,23.4685714285714,41.1528571428571,20.9266666666667,42.1333333333333
90,0,22.7,40.33333333333329,21.7,39.03,24.1,37.6633333333333,22.463333333333296,39.628888888888895,21.1333333333333,44.0,15.9266666666667,10.3333333333333,22.0,33.4166666666667,23.5,41.218,20.9266666666667,42.23
160,10,22.6333333333333,40.5666666666667,21.7,39.1633333333333,24.1666666666667,37.73,22.4938888888889,39.785,21.2,44.0,15.66,10.93,22.0,33.5257142857143,23.5,41.29,21.0,42.29
500,0,22.7,41.0933333333333,21.6666666666667,39.53,24.1666666666667,37.79,22.4022222222222,39.71,21.1666666666667,44.1266666666667,15.3925,12.3225,22.0,33.7,23.56,41.4,20.9266666666667,42.4
290,0,22.73,43.39,21.6,40.39,24.2,37.9,22.39,39.755,21.1666666666667,44.2,15.0633333333333,13.96,22.0,33.8542857142857,23.5571428571429,41.4571428571429,20.9266666666667,42.4
110,0,22.815,47.495,21.6,42.6333333333333,24.2,37.9666666666667,22.39,39.745,21.1,44.5666666666667,14.7933333333333,14.9933333333333,22.0,34.04,23.6,41.48,20.89,42.433333333333294
100,0,22.89,47.05666666666671,21.6,43.9666666666667,24.2,38.23,22.39,39.68166666666671,21.1,44.96,14.3266666666667,16.2666666666667,21.9214285714286,34.2257142857143,23.6,41.3528571428571,20.89,42.5
100,0,22.89,46.33333333333329,21.6,44.29,24.2,38.363333333333294,22.39,39.645,21.1,45.5,13.8966666666667,18.2233333333333,21.89,34.44,23.6,41.44,20.89,42.5
90,0,22.89,45.8666666666667,21.533333333333296,44.29,24.2,38.5,22.3677777777778,39.6755555555556,21.1,45.76,13.63,19.5566666666667,21.89,34.64,23.6857142857143,41.8,20.89,42.5
150,10,22.89,44.99,21.5,44.1633333333333,24.2,38.56,22.378888888888895,39.7555555555556,21.1,48.0,13.3233333333333,21.1333333333333,21.89,34.776,23.718,42.094,20.89,42.5
110,0,22.89,44.53,21.4266666666667,43.89,24.2,38.73,22.323333333333295,40.0383333333333,21.2933333333333,58.5266666666667,13.145,22.695,21.89,34.96,23.736,42.376,20.89,42.5
150,0,22.89,43.99,21.39,43.59,24.26,38.863333333333294,22.3344444444444,40.2144444444444,21.593333333333305,69.16,13.1,24.666666666666696,21.823333333333295,35.0,23.76,42.5,20.89,42.53
120,0,22.89,43.6566666666667,21.323333333333295,43.59,24.29,38.9,22.3066666666667,40.29,22.4666666666667,84.5666666666667,13.16,26.393333333333295,21.79,35.1566666666667,23.79,42.6266666666667,20.89,42.59
120,0,22.89,43.4666666666667,21.29,43.6266666666667,24.23,38.9,22.3066666666667,40.345,22.3566666666667,82.62333333333329,13.1,27.693333333333296,21.79,35.3633333333333,23.79,42.7,20.89,42.6266666666667
120,10,22.89,43.3266666666667,21.23,43.7,24.2,38.79,22.2955555555556,40.488333333333294,22.163333333333295,80.83,13.0333333333333,32.4333333333333,21.79,35.5666666666667,23.79,42.5266666666667,20.89,42.76
110,0,22.89,43.29,21.2,43.933333333333294,24.26,38.79,22.29,40.58,21.963333333333296,77.53,12.3333333333333,40.53,21.73,35.8333333333333,23.79,42.3266666666667,20.89,42.9
110,0,22.89,43.29,21.2,44.1333333333333,24.29,38.9,22.29,40.6572222222222,21.823333333333295,73.59,11.6666666666667,44.2566666666667,21.7,36.1266666666667,23.79,42.145,20.89,43.03
110,0,22.89,43.29,21.2,44.29,24.29,38.9666666666667,22.28,40.7,21.6666666666667,69.3266666666667,11.36,46.7333333333333,21.7,36.33333333333329,23.7,42.0,20.823333333333295,43.09
100,0,22.89,43.29,21.125,44.3975,24.29,39.03,22.28,40.775,21.6,66.3266666666667,11.36,49.19333333333329,21.7,36.53,23.7,41.933333333333294,20.89,43.23
110,0,22.89,43.2,21.1,44.56,24.2675,39.0675,22.29,40.8205555555556,21.5,63.35,11.19,50.7,21.7,36.6633333333333,23.7,41.9,20.89,43.29
100,0,22.89,43.2,21.033333333333296,44.6566666666667,24.2,39.06,22.235,40.8755555555556,21.463333333333296,61.3666666666667,11.19,51.96,21.6,36.8266666666667,23.7,41.8266666666667,20.89,43.4
100,10,22.89,43.2,21.033333333333296,44.79,24.2,39.09,22.2,40.845,21.39,60.3666666666667,11.145,51.25,21.6,36.9666666666667,23.6666666666667,41.7966666666667,20.89,43.4
100,0,22.89,43.2,21.0,44.79,24.2,39.09,22.22,40.7166666666667,21.39,59.5633333333333,10.9333333333333,48.9666666666667,21.6,36.9,23.6,41.53,20.79,43.29
100,0,22.89,43.1633333333333,21.0,44.73,24.1666666666667,39.2,22.2,40.59,21.323333333333295,58.9566666666667,10.7266666666667,47.9666666666667,21.6,36.79,23.6,41.363333333333294,20.8566666666667,43.29
